
#####################
#### grain 8

#    orientation:
#
#    q = [7.691974e-01, 6.195888e-01, 1.524858e-01, 3.454275e-02]
#
#    R = [[9.511e-01, 1.358e-01, 2.774e-01],
#         [2.421e-01, 2.298e-01, -9.426e-01],
#         [-1.918e-01, 9.637e-01, 1.857e-01]]
#
#    left stretch tensor:
#
#    V = [[9.999e-01, -1.839e-04, -2.010e-04],
#         [-1.839e-04, 1.001e+00, 5.488e-04],
#         [-2.010e-04, 5.488e-04, 9.995e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-9.029e-05, -1.837e-04, -2.010e-04],
#         [-1.837e-04, 1.005e-03, 5.487e-04],
#         [-2.010e-04, 5.487e-04, -5.371e-04]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-1.048e-04, 2.217e-05, 1.745e-05],
#         [2.217e-05, -2.685e-04, -8.392e-04],
#         [1.745e-05, -8.392e-04, 7.505e-04]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[9.512e-01, 1.361e-01, 2.773e-01],
#         [2.421e-01, 2.291e-01, -9.417e-01],
#         [-1.918e-01, 9.641e-01, 1.864e-01]]
#
#    lattice parameters:
#
#    2.95049, 2.95007, 4.68902, 90.0843, 89.998, 120.002
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (0.60018, -0.00334642, -0.290728)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	1111	3	-1	1	-2	6.2994e+00	1.3525e+02	-4.8505e+01	6.3011e+00	1.3529e+02	-4.8282e+01	1.6976e-03	3.2142e-02	2.2289e-01	-2.4832e-01	4.0713e-01	3.2875e-01	6.2515e+02	6.2920e+02	-4.8282e+01
	3450	3	0	1	-2	6.3021e+00	1.1110e+02	-1.0733e+02	6.3033e+00	1.1114e+02	-1.0730e+02	1.1841e-03	3.8025e-02	2.7140e-02	9.2465e-02	5.3978e-01	1.8938e-01	4.9864e+02	8.2458e+02	-1.0730e+02
	4130	3	0	-1	2	6.3021e+00	-6.8896e+01	-1.2472e+02	6.3025e+00	-6.8867e+01	-1.2481e+02	3.6844e-04	2.8676e-02	9.0905e-02	-9.2465e-02	-5.3978e-01	-1.8938e-01	1.5281e+03	1.2234e+03	-1.2481e+02
	1471	3	1	-1	2	6.2994e+00	-4.4746e+01	-5.7365e+01	6.3023e+00	-4.4698e+01	-5.7269e+01	2.9269e-03	4.8214e-02	9.6015e-02	2.4832e-01	-4.0713e-01	-3.2875e-01	1.4015e+03	1.4139e+03	-5.7269e+01
	-999	3	0	-1	-2	6.2982e+00	2.3896e+01	-1.4912e+02	nan       	nan       	nan       	2.5581e-02	5.9829e+00	1.3824e-01	-4.3741e-01	2.3423e-01	-2.9862e-01	nan       	nan       	nan
	1439	3	1	0	-2	6.3041e+00	6.3877e+01	-5.6183e+01	6.3020e+00	6.3913e+01	-5.6270e+01	2.1159e-03	3.5323e-02	8.7065e-02	1.6831e-01	5.1966e-01	-1.9398e-01	5.1746e+02	1.2639e+03	-5.6270e+01
	3412	3	1	-1	-2	6.3019e+00	3.9354e+01	-1.0651e+02	6.2986e+00	3.9357e+01	-1.0635e+02	3.3444e-03	3.2650e-03	1.6173e-01	-9.6633e-02	3.6688e-01	-4.3798e-01	6.6327e+02	1.4500e+03	-1.0635e+02
	3273	4	-1	2	0	7.3715e+00	1.6519e+02	-1.0296e+02	7.3732e+00	1.6517e+02	-1.0280e+02	1.7192e-03	2.0422e-02	1.6018e-01	1.8910e-01	1.7290e-01	6.2737e-01	8.4770e+02	3.9891e+02	-1.0280e+02
	1080	4	-2	1	0	7.3734e+00	-1.7042e+02	-4.7706e+01	7.3713e+00	-1.7041e+02	-4.7760e+01	2.1856e-03	1.2928e-02	5.4165e-02	-4.1662e-01	-1.1253e-01	5.2273e-01	1.1207e+03	3.8404e+02	-4.7760e+01
	3587	4	1	-2	0	7.3715e+00	-1.4813e+01	-1.1059e+02	7.3731e+00	-1.4827e+01	-1.1075e+02	1.5345e-03	1.3987e-02	1.6630e-01	-1.8910e-01	-1.7290e-01	-6.2737e-01	1.1787e+03	1.6492e+03	-1.1075e+02
	1392	4	2	-1	0	7.3734e+00	9.5756e+00	-5.5183e+01	7.3739e+00	9.5864e+00	-5.5257e+01	4.0351e-04	1.0811e-02	7.3620e-02	4.1662e-01	1.1253e-01	-5.2273e-01	9.0532e+02	1.6593e+03	-5.5257e+01
#
#    final completeness for grain 42: 96.6667%
#####################


#####################
#### grain 2

#    orientation:
#
#    q = [8.805297e-01, 4.736556e-01, 1.107152e-02, 1.397329e-02]
#
#    R = [[9.994e-01, -1.412e-02, 3.273e-02],
#         [3.510e-02, 5.509e-01, -8.338e-01],
#         [-6.261e-03, 8.344e-01, 5.511e-01]]
#
#    left stretch tensor:
#
#    V = [[1.001e+00, 4.763e-04, -4.602e-04],
#         [4.763e-04, 9.993e-01, 2.958e-04],
#         [-4.602e-04, 2.958e-04, 9.997e-01]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[5.584e-04, 4.764e-04, -4.603e-04],
#         [4.764e-04, -6.581e-04, 2.961e-04],
#         [-4.603e-04, 2.961e-04, -2.850e-04]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[5.959e-04, -1.333e-04, -6.041e-04],
#         [-1.333e-04, -1.224e-04, 6.011e-05],
#         [-6.041e-04, 6.011e-05, -8.581e-04]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[9.988e-01, -1.399e-02, 3.337e-02],
#         [3.464e-02, 5.510e-01, -8.346e-01],
#         [-5.813e-03, 8.345e-01, 5.515e-01]]
#
#    lattice parameters:
#
#    2.95256, 2.95131, 4.68148, 89.9594, 90.0692, 120.029
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (-0.381113, -0.00433403, -0.0670738)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	2601	0	0	1	0	4.2552e+00	1.4654e+02	-8.6490e+01	4.2563e+00	1.4652e+02	-8.6289e+01	1.1004e-03	2.0219e-02	2.0076e-01	-5.4746e-03	2.1563e-01	3.2656e-01	8.0817e+02	7.1333e+02	-8.6289e+01
	122	0	-1	1	0	4.2524e+00	1.6577e+02	-2.3647e+01	4.2542e+00	1.6586e+02	-2.3772e+01	1.7600e-03	8.5963e-02	1.2433e-01	-3.4122e-01	9.6074e-02	1.6525e-01	9.2241e+02	6.6123e+02	-2.3772e+01
	5131	0	1	0	0	4.2534e+00	1.6219e+02	-1.5210e+02	4.2548e+00	1.6227e+02	-1.5228e+02	1.4499e-03	7.7023e-02	1.7217e-01	3.3574e-01	1.1956e-01	1.6131e-01	9.0002e+02	6.7097e+02	-1.5228e+02
	5304	0	-1	0	0	4.2534e+00	-1.7808e+01	-1.5657e+02	4.2548e+00	-1.7729e+01	-1.5677e+02	1.3920e-03	7.8834e-02	2.0230e-01	-3.3574e-01	-1.1956e-01	-1.6131e-01	1.1265e+03	1.3794e+03	-1.5677e+02
	2809	0	0	-1	0	4.2552e+00	-3.3459e+01	-9.1589e+01	4.2564e+00	-3.3479e+01	-9.1774e+01	1.2119e-03	1.9978e-02	1.8494e-01	5.4746e-03	-2.1563e-01	-3.2656e-01	1.2185e+03	1.3339e+03	-9.1774e+01
	264	0	1	-1	0	4.2524e+00	-1.4230e+01	-2.8034e+01	4.2551e+00	-1.4150e+01	-2.7781e+01	2.6584e-03	8.0311e-02	2.5303e-01	3.4122e-01	-9.6074e-02	-1.6525e-01	1.1041e+03	1.3823e+03	-2.7781e+01
	2712	1	0	0	2	4.6452e+00	-1.2343e+02	-8.9252e+01	4.6417e+00	-1.2342e+02	-8.9316e+01	3.4517e-03	1.4704e-02	6.3966e-02	1.4243e-02	-3.5623e-01	2.3540e-01	1.3518e+03	8.0001e+02	-8.9316e+01
	3097	1	0	0	-2	4.6452e+00	5.6566e+01	-9.7673e+01	4.6430e+00	5.6579e+01	-9.7805e+01	2.2148e-03	1.2762e-02	1.3240e-01	-1.4243e-02	3.5623e-01	-2.3540e-01	6.7449e+02	1.2472e+03	-9.7805e+01
	2663	2	0	1	1	4.8478e+00	1.7517e+02	-8.7780e+01	4.8465e+00	1.7513e+02	-8.7801e+01	1.3368e-03	4.3010e-02	2.1383e-02	1.6468e-03	3.7515e-02	4.4426e-01	9.7722e+02	6.0149e+02	-8.7801e+01
	652	2	-1	1	1	4.8434e+00	-1.6938e+02	-3.7798e+01	4.8457e+00	-1.6935e+02	-3.7794e+01	2.3652e-03	2.8735e-02	4.0382e-03	-3.3410e-01	-8.2041e-02	2.8295e-01	1.0915e+03	6.0568e+02	-3.7794e+01
	4640	2	1	0	1	4.8485e+00	-1.7245e+02	-1.3842e+02	4.8460e+00	-1.7241e+02	-1.3833e+02	2.5093e-03	3.3359e-02	8.3525e-02	3.4286e-01	-5.8559e-02	2.7901e-01	1.0691e+03	6.0499e+02	-1.3833e+02
	2399	2	0	1	-1	4.8483e+00	1.1789e+02	-8.1377e+01	4.8500e+00	1.1789e+02	-8.1368e+01	1.6770e-03	2.6380e-03	9.4646e-03	-1.2596e-02	3.9374e-01	2.0886e-01	6.3864e+02	8.2495e+02	-8.1368e+01
	2831	2	0	-1	1	4.8483e+00	-6.2110e+01	-9.1720e+01	4.8504e+00	-6.2110e+01	-9.1854e+01	2.1224e-03	3.7921e-04	1.3412e-01	1.2596e-02	-3.9374e-01	-2.0886e-01	1.3882e+03	1.2220e+03	-9.1854e+01
	2868	2	0	-1	-1	4.8478e+00	-4.8311e+00	-9.2645e+01	4.8469e+00	-4.8569e+00	-9.2821e+01	8.9812e-04	2.5810e-02	1.7571e-01	-1.6468e-03	-3.7515e-02	-4.4426e-01	1.0491e+03	1.4460e+03	-9.2821e+01
	943	2	1	-1	-1	4.8434e+00	1.0623e+01	-4.2725e+01	4.8518e+00	1.0665e+01	-4.3141e+01	8.4131e-03	4.2132e-02	4.1614e-01	3.3410e-01	8.2041e-02	-2.8295e-01	9.3468e+02	1.4390e+03	-4.3141e+01
	4829	2	-1	0	-1	4.8485e+00	7.5530e+00	-1.4331e+02	4.8460e+00	7.5999e+00	-1.4333e+02	2.4861e-03	4.6890e-02	2.5640e-02	-3.4286e-01	5.8559e-02	-2.7901e-01	9.5715e+02	1.4450e+03	-1.4333e+02
	2658	3	0	1	2	6.3008e+00	-1.6593e+02	-8.7646e+01	6.2982e+00	-1.6596e+02	-8.7764e+01	2.5607e-03	2.2253e-02	1.1775e-01	8.7682e-03	-1.4060e-01	5.6196e-01	1.1469e+03	4.8869e+02	-8.7764e+01
	1047	3	-1	1	2	6.2958e+00	-1.5325e+02	-4.7257e+01	6.2985e+00	-1.5325e+02	-4.7266e+01	2.7291e-03	4.4165e-03	8.9121e-03	-3.2697e-01	-2.6015e-01	4.0065e-01	1.2614e+03	5.2979e+02	-4.7266e+01
	4231	3	1	0	2	6.3030e+00	-1.5586e+02	-1.2797e+02	6.2980e+00	-1.5582e+02	-1.2777e+02	4.9628e-03	3.6241e-02	1.9843e-01	3.4999e-01	-2.3667e-01	3.9671e-01	1.2390e+03	5.2163e+02	-1.2777e+02
	1515	3	0	1	-2	6.3015e+00	9.8716e+01	-5.7831e+01	6.3020e+00	9.8716e+01	-5.7811e+01	5.3010e-04	5.0971e-04	2.0164e-02	-1.9717e-02	5.7186e-01	9.1163e-02	4.6795e+02	9.3880e+02	-5.7811e+01
	-999	3	0	-1	2	6.3015e+00	-8.1284e+01	-9.7760e+01	nan       	nan       	nan       	8.6187e-04	6.4768e-03	5.9368e-01	1.9717e-02	-5.7186e-01	-9.1163e-02	nan       	nan       	nan
	2910	3	0	-1	-2	6.3008e+00	1.4067e+01	-9.4141e+01	6.2967e+00	1.4043e+01	-9.4263e+01	4.0224e-03	2.4284e-02	1.2146e-01	-8.7682e-03	1.4060e-01	-5.6196e-01	8.7935e+02	1.5588e+03	-9.4263e+01
	1359	3	1	-1	-2	6.2958e+00	2.6749e+01	-5.4306e+01	6.2988e+00	2.6756e+01	-5.4269e+01	3.0429e-03	6.5822e-03	3.6463e-02	3.2697e-01	2.6015e-01	-4.0065e-01	7.6479e+02	1.5150e+03	-5.4269e+01
	4486	3	-1	0	-2	6.3030e+00	2.4141e+01	-1.3487e+02	6.2981e+00	2.4170e+01	-1.3477e+02	4.8620e-03	2.8516e-02	1.0322e-01	-3.4999e-01	2.3667e-01	-3.9671e-01	7.8726e+02	1.5282e+03	-1.3477e+02
	3946	4	1	1	0	7.3731e+00	1.5030e+02	-1.1985e+02	7.3743e+00	1.5030e+02	-1.1981e+02	1.1654e-03	4.7020e-03	4.4619e-02	3.3027e-01	3.3518e-01	4.8787e-01	6.9304e+02	4.6306e+02	-1.1981e+02
	1203	4	-1	2	0	7.3714e+00	1.5255e+02	-5.0667e+01	7.3736e+00	1.5257e+02	-5.0777e+01	2.1465e-03	1.1519e-02	1.0937e-01	-3.4669e-01	3.1170e-01	4.9181e-01	7.1552e+02	4.4875e+02	-5.0777e+01
	4245	4	-1	-1	0	7.3731e+00	-2.9705e+01	-1.2834e+02	7.3744e+00	-2.9699e+01	-1.2829e+02	1.2853e-03	5.6368e-03	4.6167e-02	-3.3027e-01	-3.3518e-01	-4.8787e-01	1.3340e+03	1.5869e+03	-1.2829e+02
	1542	4	1	-2	0	7.3714e+00	-2.7446e+01	-5.8970e+01	7.3744e+00	-2.7426e+01	-5.8786e+01	3.0172e-03	2.0508e-02	1.8488e-01	3.4669e-01	-3.1170e-01	-4.9181e-01	1.3114e+03	1.5970e+03	-5.8786e+01
#
#    final completeness for grain 2: 96.4286%
#####################


#####################
#### grain 28

#    orientation:
#
#    q = [7.275984e-01, 6.385187e-01, -1.727118e-01, 1.818382e-01]
#
#    R = [[8.742e-01, -4.852e-01, -1.912e-02],
#         [4.405e-02, 1.185e-01, -9.920e-01],
#         [4.835e-01, 8.664e-01, 1.249e-01]]
#
#    left stretch tensor:
#
#    V = [[9.995e-01, -5.149e-05, -5.847e-04],
#         [-5.149e-05, 9.998e-01, 3.311e-04],
#         [-5.847e-04, 3.311e-04, 1.000e+00]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-4.895e-04, -5.141e-05, -5.848e-04],
#         [-5.141e-05, -2.426e-04, 3.311e-04],
#         [-5.848e-04, 3.311e-04, 1.543e-04]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-8.227e-04, -7.380e-06, -1.428e-04],
#         [-7.380e-06, 5.627e-04, -2.185e-04],
#         [-1.428e-04, -2.185e-04, -3.177e-04]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[8.749e-01, -4.849e-01, -1.910e-02],
#         [4.395e-02, 1.182e-01, -9.923e-01],
#         [4.840e-01, 8.659e-01, 1.252e-01]]
#
#    lattice parameters:
#
#    2.94837, 2.95146, 4.68401, 90.0135, 90.0164, 119.966
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (-0.262241, -0.00232584, -0.239887)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	1547	0	0	1	0	4.2523e+00	1.7320e+02	-5.8611e+01	4.2547e+00	1.7321e+02	-5.8771e+01	2.4147e-03	7.9985e-03	1.6017e-01	-1.8975e-01	4.6244e-02	3.3884e-01	9.6928e+02	6.5452e+02	-5.8771e+01
	3917	0	1	0	0	4.2567e+00	1.7442e+02	-1.1902e+02	4.2549e+00	1.7442e+02	-1.1896e+02	1.7912e-03	1.8927e-03	6.3800e-02	2.0163e-01	3.8015e-02	3.3343e-01	9.7706e+02	6.5490e+02	-1.1896e+02
	4061	0	-1	0	0	4.2567e+00	-5.5760e+00	-1.2330e+02	4.2554e+00	-5.5862e+00	-1.2327e+02	1.2923e-03	1.0222e-02	2.8592e-02	-2.0163e-01	-3.8015e-02	-3.3343e-01	1.0494e+03	1.3952e+03	-1.2327e+02
	1673	0	0	-1	0	4.2523e+00	-6.7953e+00	-6.2893e+01	4.2551e+00	-6.8032e+00	-6.2775e+01	2.7941e-03	7.9363e-03	1.1755e-01	1.8975e-01	-4.6244e-02	-3.3884e-01	1.0573e+03	1.3929e+03	-6.2775e+01
	-999	1	0	0	2	4.6427e+00	-9.6897e+01	-6.2673e+01	nan       	nan       	nan       	3.3728e-04	1.1933e-02	7.4546e-01	-8.1540e-03	-4.2355e-01	5.3453e-02	nan       	nan       	nan
	3203	1	0	0	-2	4.6427e+00	8.3103e+01	-9.9980e+01	4.6437e+00	8.3112e+01	-1.0011e+02	1.0098e-03	8.7789e-03	1.3345e-01	8.1540e-03	4.2355e-01	-5.3453e-02	6.1027e+02	1.0732e+03	-1.0011e+02
	1569	2	0	1	1	4.8458e+00	-1.5818e+02	-5.9458e+01	4.8483e+00	-1.5819e+02	-5.9775e+01	2.4744e-03	9.6187e-03	3.1688e-01	-1.9382e-01	-1.6553e-01	3.6557e-01	1.1706e+03	6.3016e+02	-5.9775e+01
	3816	2	1	0	1	4.8498e+00	-1.5705e+02	-1.1611e+02	4.8459e+00	-1.5704e+02	-1.1629e+02	3.9194e-03	8.6570e-03	1.7994e-01	1.9755e-01	-1.7376e-01	3.6016e-01	1.1784e+03	6.3477e+02	-1.1629e+02
	3992	2	1	0	-1	4.8479e+00	1.4589e+02	-1.2092e+02	4.8481e+00	1.4588e+02	-1.2085e+02	2.4426e-04	1.1151e-02	7.3011e-02	2.0571e-01	2.4979e-01	3.0671e-01	7.7554e+02	6.7407e+02	-1.2085e+02
	1463	2	0	1	-1	4.8440e+00	1.4457e+02	-5.6281e+01	4.8480e+00	1.4460e+02	-5.6321e+01	4.0209e-03	2.8198e-02	3.9738e-02	-1.8567e-01	2.5802e-01	3.1212e-01	7.6782e+02	6.7813e+02	-5.6321e+01
	4209	2	-1	0	1	4.8479e+00	-3.4108e+01	-1.2678e+02	4.8475e+00	-3.4117e+01	-1.2683e+02	3.7711e-04	8.4750e-03	5.7697e-02	-2.0571e-01	-2.4979e-01	-3.0671e-01	1.2511e+03	1.3760e+03	-1.2683e+02
	1670	2	0	-1	1	4.8440e+00	-3.5429e+01	-6.2224e+01	4.8480e+00	-3.5412e+01	-6.2327e+01	3.9706e-03	1.6556e-02	1.0335e-01	1.8567e-01	-2.5802e-01	-3.1212e-01	1.2589e+03	1.3692e+03	-6.2327e+01
	1773	2	0	-1	-1	4.8458e+00	2.1824e+01	-6.4677e+01	4.8447e+00	2.1811e+01	-6.4838e+01	1.0550e-03	1.3685e-02	1.6037e-01	1.9382e-01	1.6553e-01	-3.6557e-01	8.5578e+02	1.4170e+03	-6.4838e+01
	3995	2	-1	0	-1	4.8498e+00	2.2950e+01	-1.2138e+02	4.8464e+00	2.2955e+01	-1.2132e+02	3.3879e-03	5.6307e-03	5.9527e-02	-1.9755e-01	1.7376e-01	-3.6016e-01	8.4786e+02	1.4152e+03	-1.2132e+02
	1549	3	0	1	2	6.2987e+00	-1.3927e+02	-5.9078e+01	6.2981e+00	-1.3928e+02	-5.9267e+01	6.2119e-04	9.6618e-03	1.8920e-01	-1.9790e-01	-3.7730e-01	3.9230e-01	1.3728e+03	6.0559e+02	-5.9267e+01
	3647	3	1	0	2	6.3018e+00	-1.3821e+02	-1.1235e+02	6.2984e+00	-1.3820e+02	-1.1227e+02	3.4142e-03	1.1678e-02	7.8757e-02	1.9348e-01	-3.8553e-01	3.8689e-01	1.3808e+03	6.1359e+02	-1.1227e+02
	4001	3	1	0	-2	6.2989e+00	1.2705e+02	-1.2163e+02	6.2996e+00	1.2705e+02	-1.2177e+02	7.2708e-04	4.8057e-03	1.4387e-01	2.0978e-01	4.6156e-01	2.7998e-01	5.7312e+02	6.9259e+02	-1.2177e+02
	1273	3	0	1	-2	6.2959e+00	1.2563e+02	-5.2139e+01	6.2999e+00	1.2568e+02	-5.2268e+01	3.9451e-03	4.1784e-02	1.2901e-01	-1.8159e-01	4.6979e-01	2.8539e-01	5.6536e+02	7.0174e+02	-5.2268e+01
	4383	3	-1	0	2	6.2989e+00	-5.2953e+01	-1.3206e+02	6.2997e+00	-5.2954e+01	-1.3227e+02	8.6606e-04	1.1557e-03	2.0847e-01	-2.0978e-01	-4.6156e-01	-2.7998e-01	1.4540e+03	1.3576e+03	-1.3227e+02
	1674	3	0	-1	2	6.2959e+00	-5.4365e+01	-6.2924e+01	6.2999e+00	-5.4323e+01	-6.2769e+01	3.9828e-03	4.2602e-02	1.5455e-01	1.8159e-01	-4.6979e-01	-2.8539e-01	1.4617e+03	1.3456e+03	-6.2769e+01
	1852	3	0	-1	-2	6.2987e+00	4.0727e+01	-6.7383e+01	6.2981e+00	4.0727e+01	-6.7760e+01	5.7185e-04	4.0643e-04	3.7689e-01	1.9790e-01	3.7730e-01	-3.9230e-01	6.5325e+02	1.4418e+03	-6.7760e+01
	3965	3	-1	0	-2	6.3018e+00	4.1787e+01	-1.2079e+02	6.2994e+00	4.1801e+01	-1.2077e+02	2.3473e-03	1.3828e-02	2.4019e-02	-1.9348e-01	3.8553e-01	-3.8689e-01	6.4532e+02	1.4363e+03	-1.2077e+02
	2631	4	1	1	0	7.3712e+00	1.7284e+02	-8.7298e+01	7.3730e+00	1.7281e+02	-8.7274e+01	1.8198e-03	2.7856e-02	2.3994e-02	1.1882e-02	8.4259e-02	6.7228e-01	9.3237e+02	3.8323e+02	-8.7274e+01
	217	4	-1	2	0	7.3711e+00	1.7538e+02	-2.6945e+01	7.3727e+00	1.7543e+02	-2.6789e+01	1.6501e-03	5.2308e-02	1.5518e-01	-5.8113e-01	5.4473e-02	3.4425e-01	9.6173e+02	3.7849e+02	-2.6789e+01
	4966	4	2	-1	0	7.3788e+00	1.7748e+02	-1.4736e+02	7.3726e+00	1.7754e+02	-1.4727e+02	6.2269e-03	5.7194e-02	8.3836e-02	5.9301e-01	2.9786e-02	3.2802e-01	9.8539e+02	3.7917e+02	-1.4727e+02
	5235	4	-2	1	0	7.3788e+00	-2.5219e+00	-1.5474e+02	7.3727e+00	-2.4663e+00	-1.5478e+02	6.1027e-03	5.5649e-02	3.3257e-02	-5.9301e-01	-2.9786e-02	-3.2802e-01	1.0411e+03	1.6716e+03	-1.5478e+02
	2943	4	-1	-1	0	7.3712e+00	-7.1576e+00	-9.4727e+01	7.3736e+00	-7.1949e+00	-9.4774e+01	2.4219e-03	3.7255e-02	4.6636e-02	-1.1882e-02	-8.4259e-02	-6.7228e-01	1.0943e+03	1.6666e+03	-9.4774e+01
	502	4	1	-2	0	7.3711e+00	-4.6204e+00	-3.4340e+01	7.3735e+00	-4.5543e+00	-3.4273e+01	2.4099e-03	6.6078e-02	6.6270e-02	5.8113e-01	-5.4473e-02	-3.4425e-01	1.0646e+03	1.6679e+03	-3.4273e+01
#
#    final completeness for grain 28: 96.4286%
#####################


#####################
#### grain 11

#    orientation:
#
#    q = [7.116373e-01, 6.840552e-01, 1.499783e-01, 5.610214e-02]
#
#    R = [[9.487e-01, 1.253e-01, 2.902e-01],
#         [2.850e-01, 5.784e-02, -9.568e-01],
#         [-1.367e-01, 9.904e-01, 1.915e-02]]
#
#    left stretch tensor:
#
#    V = [[9.997e-01, -4.373e-04, -4.703e-04],
#         [-4.373e-04, 9.996e-01, 9.555e-04],
#         [-4.703e-04, 9.555e-04, 1.001e+00]]
#
#    logarithmic strain tensor (log(V) --> sample frame):
#
#    E = [[-3.097e-04, -4.372e-04, -4.701e-04],
#         [-4.372e-04, -3.559e-04, 9.554e-04],
#         [-4.701e-04, 9.554e-04, 5.057e-04]]
#
#    logarithmic strain tensor (log(U) --> crystal frame):
#
#    E = [[-4.872e-04, -3.223e-04, 5.115e-04],
#         [-3.223e-04, 4.764e-04, -9.774e-04],
#         [5.115e-04, -9.774e-04, -1.491e-04]]
#
#    F^-T ( hkl --> (Xs, Ys, Zs), reciprocal lattice to sample frame ):
#
#        [[9.491e-01, 1.259e-01, 2.899e-01],
#         [2.857e-01, 5.697e-02, -9.570e-01],
#         [-1.365e-01, 9.899e-01, 2.019e-02]]
#
#    lattice parameters:
#
#    2.94936, 2.95232, 4.68481, 90.1263, 89.9414, 120.004
#
#    COM coordinates (Xs, Ys, Zs):
#    p = (-0.22939, -0.020081, 0.234155)
#
#    reflection table:
#	spotID	hklID	H 	K 	L 	predTTh 	predEta 	predOme 	measTTh 	measEta 	measOme 	diffTTh 	diffEta 	diffOme 	predQx  	predQy  	predQz 		measX   	measY   	measOme
	2956	0	0	1	0	4.2526e+00	1.7673e+02	-9.5116e+01	4.2543e+00	1.7671e+02	-9.5230e+01	1.6867e-03	2.3106e-02	1.1351e-01	4.9254e-02	2.2294e-02	3.8738e-01	9.9193e+02	6.5111e+02	-9.5230e+01
	606	0	-1	1	0	4.2545e+00	-1.6734e+02	-3.6753e+01	4.2530e+00	-1.6726e+02	-3.6765e+01	1.5446e-03	8.0602e-02	1.1838e-02	-2.9701e-01	-8.5668e-02	2.3994e-01	1.0952e+03	6.5906e+02	-3.6765e+01
	5241	0	1	0	0	4.2569e+00	1.6398e+02	-1.5472e+02	4.2560e+00	1.6402e+02	-1.5476e+02	9.3071e-04	3.7067e-02	4.2548e-02	3.4626e-01	1.0796e-01	1.4744e-01	9.1095e+02	6.6635e+02	-1.5476e+02
	5413	0	-1	0	0	4.2569e+00	-1.6018e+01	-1.5915e+02	4.2548e+00	-1.5999e+01	-1.5926e+02	2.1095e-03	1.8638e-02	1.1292e-01	-3.4626e-01	-1.0796e-01	-1.4744e-01	1.1158e+03	1.3813e+03	-1.5926e+02
	3125	0	0	-1	0	4.2526e+00	-3.2698e+00	-9.9376e+01	4.2559e+00	-3.3113e+00	-9.9232e+01	3.2617e-03	4.1520e-02	1.4359e-01	-4.9254e-02	-2.2294e-02	-3.8738e-01	1.0348e+03	1.3936e+03	-9.9232e+01
	793	0	1	-1	0	4.2545e+00	1.2655e+01	-4.1113e+01	4.2573e+00	1.2746e+01	-4.1263e+01	2.7641e-03	9.1133e-02	1.4943e-01	2.9701e-01	8.5668e-02	-2.3994e-01	9.3116e+02	1.3846e+03	-4.1263e+01
	3301	2	0	1	1	4.8490e+00	-1.5590e+02	-1.0318e+02	4.8470e+00	-1.5590e+02	-1.0327e+02	2.0537e-03	6.6516e-03	8.5478e-02	1.1112e-01	-1.8195e-01	3.9169e-01	1.1862e+03	6.3556e+02	-1.0327e+02
	897	2	-1	1	1	4.8505e+00	-1.3942e+02	-4.2897e+01	4.8449e+00	-1.3931e+02	-4.3244e+01	5.5907e-03	1.1516e-01	3.4746e-01	-2.3513e-01	-2.8992e-01	2.4424e-01	1.2895e+03	7.0030e+02	-4.3244e+01
	5313	2	1	0	1	4.8490e+00	-1.6752e+02	-1.5712e+02	4.8476e+00	-1.6746e+02	-1.5728e+02	1.4125e-03	5.5964e-02	1.5849e-01	4.0813e-01	-9.6285e-02	1.5175e-01	1.1052e+03	6.1023e+02	-1.5728e+02
	374	2	-1	1	-1	4.8429e+00	1.6455e+02	-3.0775e+01	4.8461e+00	1.6450e+02	-3.0558e+01	3.2055e-03	5.0208e-02	2.1771e-01	-3.5888e-01	1.1858e-01	2.3563e-01	9.0005e+02	6.1337e+02	-3.0558e+01
